date,PM10,PM2.5,O3,NO,NO2,NOx,SO2,CO,PRS,RH,TOUT,SR,WSR,WDR,RAINF
2019-10-25,64.45833333333333,19.958333333333332,26.833333333333332,0.7291666666666666,5.6000000000000005,9.8875,12.233333333333334,0.6029166666666667,715.875,43.791666666666664,17.566666666666666,0.12920833333333334,13.195833333333333,167.5,0.0
2019-10-26,46.875,14.166666666666666,35.416666666666664,4.141666666666667,7.7875000000000005,12.566666666666668,13.470833333333333,0.7095833333333333,713.7541666666666,36.166666666666664,17.900000000000002,0.15170833333333333,5.3625,141.625,0.0
2019-10-27,85.08333333333333,24.375,43.125,6.591666666666666,13.2875,21.349999999999998,15.004166666666668,1.1404166666666666,715.2083333333334,49.958333333333336,21.777083333333334,0.10475,6.400000000000001,117.20833333333333,0.0
2019-10-28,58.25,13.375,30.708333333333332,5.925,11.395833333333334,17.908333333333335,14.308333333333332,0.8725,721.6,57.041666666666664,25.706666666666667,0.005458333333333333,6.400000000000001,118.25,0.0
2019-10-29,59.416666666666664,24.083333333333332,21.458333333333332,4.604166666666667,9.841666666666667,16.9375,13.341666666666667,0.8870833333333333,721.6,72.5,20.432916666666667,0.06791666666666667,6.400000000000001,68.79166666666667,0.0
2019-10-30,61.791666666666664,23.375,16.166666666666668,3.8208333333333333,6.7250000000000005,12.633333333333333,12.095833333333333,0.81625,721.6,75.875,11.88,0.05554166666666666,6.400000000000001,52.333333333333336,0.0
2019-10-31,38.833333333333336,16.458333333333332,32.416666666666664,0.5416666666666666,6.091666666666666,10.5875,8.991666666666667,0.4033333333333333,721.6,38.041666666666664,11.88,0.11895833333333333,6.400000000000001,102.66666666666667,0.0
2019-11-01,31.583333333333332,15.75,34.416666666666664,3.3083333333333336,6.383333333333333,10.829166666666666,11.950000000000001,0.48875,719.7875,30.416666666666668,15.065833333333332,0.14233333333333334,6.1375,118.91666666666667,0.0
2019-11-02,65.95833333333333,21.833333333333332,28.083333333333332,0.5625,10.825000000000001,21.320833333333333,13.020833333333334,0.8008333333333333,720.2125,45.208333333333336,17.935,0.11362499999999999,6.0375000000000005,127.25,0.0
2019-11-03,26.041666666666668,12.333333333333334,37.916666666666664,1.4083333333333332,4.670833333333333,8.279166666666667,12.654166666666667,0.4033333333333333,717.0916666666667,59.75,17.97041666666667,0.11541666666666667,6.395833333333333,132.04166666666666,0.0
2019-11-04,82.91666666666667,30.041666666666668,31.166666666666668,0.7958333333333334,13.970833333333333,23.1375,13.5625,1.1995833333333332,713.0291666666667,58.125,22.229583333333334,0.12775,4.9125,153.33333333333334,0.0
2019-11-05,67.25,25.416666666666668,22.75,4.683333333333334,9.320833333333333,19.675,12.745833333333332,0.8725,714.7333333333332,66.91666666666667,23.844583333333333,0.120625,7.129166666666666,95.08333333333333,0.0
2019-11-06,33.791666666666664,15.958333333333334,22.875,3.170833333333333,3.7624999999999997,8.008333333333333,13.383333333333333,0.5516666666666666,715.6708333333332,69.91666666666667,23.915833333333335,0.057875,9.154166666666667,124.58333333333333,0.0
2019-11-07,47.791666666666664,15.791666666666666,24.416666666666668,4.283333333333333,7.583333333333333,13.954166666666666,15.466666666666667,0.6729166666666666,714.7416666666667,68.0,24.916666666666668,0.12579166666666666,6.729166666666667,79.75,0.004583333333333333
2019-11-08,40.458333333333336,7.458333333333333,21.083333333333332,5.0249999999999995,8.141666666666667,21.583333333333332,11.458333333333334,0.7575,719.9833333333332,77.33333333333333,13.911666666666667,0.04845833333333333,9.058333333333334,63.208333333333336,0.0020833333333333333
2019-11-09,40.541666666666664,21.125,12.958333333333334,0.6583333333333333,9.441666666666666,21.820833333333336,12.358333333333334,0.7358333333333333,719.3583333333332,80.75,14.548333333333334,0.04533333333333334,4.8,108.5,0.0004166666666666667
2019-11-10,36.458333333333336,18.458333333333332,15.5,3.1458333333333335,7.241666666666667,13.533333333333333,12.216666666666667,0.6529166666666667,715.5500000000001,82.25,16.4375,0.035416666666666666,4.154166666666667,95.08333333333333,0.0
2019-11-11,67.41666666666667,27.291666666666668,23.916666666666668,3.879166666666667,12.970833333333333,22.4375,11.608333333333334,0.9116666666666666,713.2875,68.79166666666667,20.960416666666667,0.10983333333333334,6.604166666666667,129.04166666666666,0.0033333333333333335
2019-11-12,32.791666666666664,10.125,30.833333333333332,8.208333333333334,9.004166666666666,17.870833333333334,7.641666666666667,0.6216666666666667,723.1875,79.25,5.402083333333334,0.021458333333333333,13.291666666666666,40.416666666666664,0.002916666666666667
2019-11-13,47.0,20.625,13.25,16.266666666666666,12.174999999999999,28.400000000000002,12.799999999999999,0.67125,718.4625,72.45833333333333,5.511666666666667,0.05645833333333333,5.375,76.70833333333333,0.0029166666666666664
2019-11-14,88.41666666666667,31.541666666666668,17.375,24.670833333333334,12.508333333333333,44.512499999999996,14.258333333333333,1.41625,717.1208333333334,65.45833333333333,13.01,0.139375,6.3625,128.0,0.0
2019-11-15,43.25,15.791666666666666,30.791666666666668,2.0875,11.470833333333333,17.766666666666666,10.762500000000001,0.5650000000000001,721.5541666666667,56.291666666666664,14.3125,0.12945833333333331,6.6875,92.33333333333333,0.0
2019-11-16,80.0,21.916666666666668,26.208333333333332,2.6875,10.820833333333333,18.425,12.6875,0.7158333333333333,717.2624999999999,54.75,15.196666666666667,0.14004166666666665,5.191666666666666,117.95833333333333,0.0
2019-11-17,80.0,34.208333333333336,31.791666666666668,5.958333333333333,14.541666666666666,23.27916666666667,12.191666666666668,1.0775,713.7624999999999,58.583333333333336,18.851666666666667,0.12083333333333333,4.7625,137.875,0.0
2019-11-18,80.0,25.666666666666668,33.958333333333336,1.075,11.1625,16.808333333333334,12.0625,0.7225,713.1125000000001,56.208333333333336,20.215833333333332,0.13004166666666667,5.154166666666667,133.25,0.0
2019-11-19,67.66666666666667,29.416666666666668,28.208333333333332,0.7666666666666666,13.979166666666666,22.991666666666664,17.95,1.1758333333333333,711.9416666666666,60.791666666666664,21.54625,0.12875,5.916666666666667,148.33333333333334,0.0
2019-11-20,60.166666666666664,33.833333333333336,29.25,0.8041666666666667,11.483333333333334,20.175,14.674999999999999,0.8591666666666667,710.6,74.58333333333333,21.557083333333335,0.09241666666666666,5.016666666666667,132.66666666666666,0.0
2019-11-21,69.45833333333333,37.333333333333336,30.541666666666668,0.7916666666666666,10.858333333333334,20.283333333333335,11.666666666666666,0.9070833333333334,710.7791666666667,72.0,23.174166666666668,0.11291666666666667,5.104166666666667,76.04166666666667,0.0004166666666666667
2019-11-22,74.5,29.666666666666668,29.333333333333332,1.2958333333333334,9.016666666666667,21.724999999999998,11.5875,1.0733333333333335,712.0916666666667,68.70833333333333,22.7375,0.127375,7.3,72.66666666666667,0.0
2019-11-23,39.416666666666664,16.916666666666668,28.583333333333332,0.8208333333333333,9.204166666666667,18.400000000000002,11.883333333333333,0.8595833333333333,715.3041666666667,74.95833333333333,18.167916666666667,0.035583333333333335,6.729166666666667,77.83333333333333,0.0
2019-11-24,71.875,30.625,27.583333333333332,0.75,8.366666666666665,17.758333333333333,14.704166666666666,1.1395833333333334,714.5208333333334,65.83333333333333,19.023333333333333,0.12320833333333332,4.804166666666666,165.625,0.0
2019-11-25,87.375,28.625,18.875,0.9666666666666667,13.458333333333334,24.379166666666666,13.983333333333334,1.4312500000000001,708.8125,48.25,22.9525,0.12754166666666666,4.720833333333333,199.5,0.0
2019-11-26,118.75,47.291666666666664,13.0,0.8875000000000001,16.229166666666668,37.1,16.183333333333334,1.5683333333333334,706.3708333333334,37.208333333333336,24.64708333333333,0.09820833333333334,5.2,195.5,0.0
2019-11-27,135.33333333333334,28.625,35.208333333333336,0.6666666666666666,7.933333333333334,14.929166666666667,15.25,0.9833333333333334,713.5749999999999,40.708333333333336,20.56625,0.09195833333333332,10.200000000000001,114.54166666666667,0.0
2019-11-28,87.29166666666667,26.208333333333332,29.5,0.5125000000000001,11.370833333333332,19.441666666666666,13.891666666666666,0.7179166666666666,716.2875,39.333333333333336,17.574583333333333,0.11654166666666667,5.729166666666667,114.41666666666667,0.0
2019-11-29,163.91666666666666,45.875,24.166666666666668,0.6041666666666666,25.1375,42.170833333333334,15.779166666666667,2.1866666666666665,713.5208333333334,51.375,20.368333333333336,0.11516666666666668,4.429166666666666,158.25,0.0
2019-11-30,140.08333333333334,46.166666666666664,25.25,2.004166666666667,17.587500000000002,30.099999999999998,19.354166666666668,1.9608333333333334,709.5041666666666,46.625,26.17375,0.12291666666666667,4.704166666666667,219.875,0.0
2019-12-01,53.75,14.583333333333334,73.91666666666667,4.454166666666667,6.045833333333333,10.487499999999999,14.608333333333334,0.7916666666666666,715.4499999999999,37.458333333333336,20.864583333333332,0.10191666666666667,9.658333333333333,112.29166666666667,0.0
2019-12-02,40.458333333333336,12.333333333333334,43.625,4.966666666666667,5.7875000000000005,10.741666666666667,12.7875,0.51125,719.1833333333334,29.958333333333332,17.427083333333332,0.12804166666666666,7.545833333333333,104.0,0.0
2019-12-03,69.41666666666667,22.083333333333332,37.0,5.3125,20.495833333333334,33.266666666666666,13.004166666666668,0.8954166666666666,714.25,40.625,17.983333333333334,0.12091666666666667,4.5625,77.91666666666667,0.0
2019-12-04,114.04166666666667,32.5,31.583333333333332,6.066666666666666,15.575000000000001,25.616666666666664,14.854166666666666,1.35625,714.2833333333333,38.25,21.557916666666667,0.12220833333333332,6.441666666666666,172.91666666666666,0.0
2019-12-05,109.91666666666667,34.583333333333336,38.916666666666664,0.5791666666666667,20.020833333333332,29.916666666666668,14.191666666666668,1.4308333333333334,713.6374999999999,48.083333333333336,21.059583333333332,0.11829166666666667,4.470833333333333,134.66666666666666,0.0
2019-12-06,119.54166666666667,29.5,25.125,0.6791666666666667,16.6125,25.541666666666668,14.4125,1.4649999999999999,716.6833333333334,44.208333333333336,21.987083333333334,0.10533333333333333,6.941666666666666,123.5,0.0
